time,open,high,low,close,volume,oi,funding
1774509300000.0,0.0925,0.0926,0.09242,0.0925,14049812.0,1749779529.0,-0.00011245
1774509600000.0,0.09249,0.09269,0.09227,0.09255,28035686.0,1749779529.0,-0.00011245
1774509900000.0,0.09254,0.09262,0.09244,0.09248,10141073.0,1749779529.0,-0.00011245
1774510200000.0,0.09248,0.09253,0.09236,0.09247,21256629.0,1749779529.0,-0.00011245
1774510500000.0,0.09248,0.09262,0.09244,0.09261,10729847.0,1749779529.0,-0.00011245
1774510800000.0,0.09262,0.09267,0.09252,0.09256,7222227.0,1749779529.0,-0.00011245
1774511100000.0,0.09257,0.09272,0.09256,0.09269,8171964.0,1749779529.0,-0.00011245
1774511400000.0,0.0927,0.09282,0.09269,0.09279,18104099.0,1749779529.0,-0.00011245
1774511700000.0,0.0928,0.0928,0.09264,0.09269,8497560.0,1749779529.0,-0.00011245
1774512000000.0,0.09269,0.0927,0.09256,0.0926,14898505.0,1749779529.0,-0.00011245
1774512300000.0,0.0926,0.09271,0.09249,0.0925,14926610.0,1749779529.0,-0.00011245
1774512600000.0,0.0925,0.09253,0.09236,0.09238,15725040.0,1749779529.0,-0.00011245
1774512900000.0,0.09238,0.09252,0.09221,0.09228,30058266.0,1749779529.0,-0.00011245
1774513200000.0,0.09228,0.09236,0.09221,0.09229,15067794.0,1749779529.0,-0.00011245
1774513500000.0,0.09229,0.09233,0.09207,0.09212,30840836.0,1749779529.0,-0.00011245
1774513800000.0,0.09211,0.09225,0.0921,0.09224,17384571.0,1749779529.0,-0.00011245
1774514100000.0,0.09224,0.09232,0.09216,0.09217,16192608.0,1749779529.0,-0.00011245
1774514400000.0,0.09217,0.09221,0.09207,0.0921,21776512.0,1749779529.0,-0.00011245
1774514700000.0,0.09211,0.09234,0.09208,0.09223,16849837.0,1749779529.0,-0.00011245
1774515000000.0,0.09223,0.09231,0.09217,0.09221,15147794.0,1749779529.0,-0.00011245
1774515300000.0,0.09221,0.09229,0.0922,0.09223,6509189.0,1749779529.0,-0.00011245
