time,open,high,low,close,volume,oi,funding
1774495800000.0,2146.83,2149.99,2146.54,2149.82,9491.721,2159626.205,-4.981e-05
1774496100000.0,2149.82,2151.57,2149.21,2151.56,4951.943,2159626.205,-4.981e-05
1774496400000.0,2151.56,2152.72,2151.05,2151.28,6550.251,2159626.205,-4.981e-05
1774496700000.0,2151.27,2151.89,2149.51,2150.05,4261.984,2159626.205,-4.981e-05
1774497000000.0,2150.05,2152.77,2149.21,2152.6,3428.607,2159626.205,-4.981e-05
1774497300000.0,2152.61,2153.32,2151.71,2152.15,4474.894,2159626.205,-4.981e-05
1774497600000.0,2152.15,2152.64,2150.05,2150.12,3741.258,2159626.205,-4.981e-05
1774497900000.0,2150.12,2151.81,2149.5,2150.17,4129.141,2159626.205,-4.981e-05
1774498200000.0,2150.18,2150.41,2146.55,2147.45,4333.612,2159626.205,-4.981e-05
1774498500000.0,2147.46,2148.06,2146.66,2147.36,5610.032,2159626.205,-4.981e-05
1774498800000.0,2147.37,2150.2,2147.37,2149.1,4130.153,2159626.205,-4.981e-05
1774499100000.0,2149.09,2151.97,2149.09,2151.64,3238.171,2159626.205,-4.981e-05
1774499400000.0,2151.64,2152.73,2150.19,2151.17,7737.633,2159626.205,-4.981e-05
1774499700000.0,2151.17,2153.12,2151.16,2152.54,3811.946,2159626.205,-4.981e-05
1774500000000.0,2152.55,2153.3,2150.0,2151.3,12533.107,2159626.205,-4.981e-05
1774500300000.0,2151.3,2153.52,2151.07,2152.98,4393.946,2159626.205,-4.981e-05
1774500600000.0,2152.99,2152.99,2149.19,2149.61,6548.975,2159626.205,-4.981e-05
1774500900000.0,2149.6,2149.6,2147.2,2148.45,4104.599,2159626.205,-4.981e-05
1774501200000.0,2148.44,2149.91,2147.24,2147.98,5018.081,2159626.205,-4.981e-05
1774501500000.0,2147.98,2148.07,2136.57,2140.13,55037.295,2159626.205,-4.981e-05
1774501800000.0,2140.12,2140.98,2137.0,2139.64,26413.342,2159626.205,-4.981e-05
1774502100000.0,2139.63,2140.46,2138.26,2139.85,13233.259,2159626.205,-4.981e-05
1774502400000.0,2139.85,2142.5,2139.84,2141.5,12156.013,2159626.205,-4.981e-05
1774502700000.0,2141.51,2142.41,2136.08,2141.41,19578.029,2159626.205,-4.981e-05
1774503000000.0,2141.4,2142.66,2140.11,2142.25,10524.283,2159626.205,-4.981e-05
1774503300000.0,2142.26,2144.25,2140.93,2141.67,9691.639,2159626.205,-4.981e-05
